               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.036196,           0.0097165,                   0,             0.82344,             0.85714,             0.87385,              0.4119,            0.040092,            0.006913,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.037813,           0.0098478,                   0,             0.85619,             0.81633,             0.87432,             0.39769,            0.040616,           0.0072359,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.036684,            0.010377,                   0,             0.89429,             0.80952,             0.87818,             0.41229,            0.040416,            0.007194,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.036014,            0.010506,                   0,             0.95988,             0.82313,              0.8876,             0.40508,            0.039699,           0.0070185,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.036652,            0.010078,                   0,              0.8783,             0.89116,             0.89895,             0.42686,            0.038922,           0.0068592,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.036367,           0.0096661,                   0,             0.81743,             0.55782,             0.70386,             0.33281,             0.04126,            0.013843,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.036744,           0.0098915,                   0,             0.86119,             0.88632,             0.89849,              0.4091,            0.040401,            0.006827,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.037474,            0.010195,                   0,             0.83367,             0.89116,             0.88449,             0.44165,            0.040484,           0.0066916,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.036466,           0.0095283,                   0,             0.84502,             0.81633,             0.84968,             0.39896,            0.042164,           0.0072943,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.035253,            0.009566,                   0,             0.91214,             0.85714,             0.90116,             0.40573,            0.039559,           0.0069289,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.036686,           0.0098315,                   0,             0.87412,              0.8503,             0.89675,             0.41187,            0.040813,           0.0068582,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.037259,           0.0099701,                   0,             0.90901,             0.81633,             0.88431,             0.40953,            0.039754,           0.0070548,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.034531,           0.0096515,                   0,             0.89926,             0.85012,             0.90358,             0.42755,            0.038962,           0.0067958,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.035748,           0.0096586,                   0,             0.90739,             0.80272,             0.85551,             0.40391,            0.040121,           0.0067868,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.036325,            0.010057,                   0,             0.91355,             0.80272,             0.90723,             0.42412,            0.038676,           0.0067392,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.035896,           0.0098452,                   0,              0.9055,             0.85034,             0.90716,              0.4431,            0.038053,           0.0068675,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.035214,            0.010385,                   0,             0.94065,             0.86262,             0.92282,             0.44425,            0.037543,           0.0066886,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.034369,            0.009824,                   0,             0.89046,             0.89116,             0.91314,             0.43703,            0.038265,            0.006663,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.035254,           0.0092633,                   0,             0.88835,             0.87075,             0.91082,             0.42549,            0.039213,           0.0068125,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.035993,           0.0096849,                   0,             0.86665,             0.88424,             0.89776,             0.42645,            0.038715,           0.0067506,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.034932,           0.0093707,                   0,             0.86009,              0.8364,               0.885,             0.43944,            0.038863,           0.0067683,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.035859,           0.0097025,                   0,             0.83427,             0.89116,             0.90043,             0.44832,            0.037855,           0.0064958,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.034712,            0.009607,                   0,              0.8955,             0.81611,             0.90491,             0.42374,            0.039121,           0.0067086,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.034969,           0.0091483,                   0,             0.90712,             0.86376,             0.92124,              0.4273,            0.039324,           0.0068008,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.035117,            0.009753,                   0,             0.89508,             0.87056,             0.89752,              0.4297,            0.038891,           0.0067139,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.033231,           0.0093159,                   0,             0.84611,             0.89764,             0.91298,             0.43962,            0.038981,           0.0065876,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,             0.03504,            0.009807,                   0,             0.90473,             0.77551,             0.86677,              0.4154,            0.039102,           0.0068926,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.033991,           0.0094294,                   0,               0.867,             0.84354,              0.8932,             0.44717,             0.03807,           0.0066008,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.034347,           0.0096447,                   0,             0.88969,             0.82304,             0.88906,             0.40382,            0.039794,           0.0069335,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.033545,           0.0095976,                   0,              0.8873,              0.8569,             0.89435,             0.44738,            0.037716,           0.0067502,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.033883,           0.0095243,                   0,             0.87306,             0.89116,             0.90353,             0.44349,            0.038552,           0.0066371,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.034596,           0.0096036,                   0,             0.92138,               0.877,             0.93374,             0.46423,            0.037192,           0.0064346,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.034837,            0.009448,                   0,             0.91033,              0.8978,             0.92527,             0.45997,            0.037302,            0.006486,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.034046,            0.009376,                   0,             0.90843,             0.87732,              0.9261,             0.44839,            0.038175,            0.006459,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.033348,           0.0089641,                   0,             0.86298,              0.8569,             0.90777,             0.45381,             0.03849,           0.0066416,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.032842,           0.0091783,                   0,             0.91548,             0.88425,             0.91389,             0.43552,            0.038573,           0.0065048,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.034027,           0.0093988,                   0,             0.83816,             0.91603,             0.91649,             0.44372,            0.037888,           0.0067151,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.033152,           0.0092072,                   0,              0.8531,             0.87075,             0.87897,             0.38594,            0.040348,           0.0071153,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.033699,           0.0095412,                   0,             0.89724,             0.89094,             0.90415,             0.44452,            0.038078,           0.0064412,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.032981,           0.0090374,                   0,             0.85861,             0.87075,             0.88164,             0.42621,            0.039306,           0.0065952,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.033302,           0.0090387,                   0,             0.90484,             0.91156,             0.92012,             0.45778,            0.037518,           0.0064324,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.032477,           0.0089171,                   0,             0.94119,             0.87755,             0.91498,             0.45387,             0.03803,           0.0063434,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.032653,            0.009444,                   0,             0.92066,             0.87075,             0.91705,             0.43923,            0.037851,           0.0065404,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.032647,           0.0095313,                   0,             0.91512,             0.88435,             0.91029,             0.43384,            0.037806,           0.0064407,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.033148,           0.0092279,                   0,             0.89508,             0.87049,             0.89935,             0.43496,            0.038509,           0.0063886,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.032521,           0.0093223,                   0,             0.87019,             0.73469,              0.8296,             0.36993,            0.043204,           0.0074662,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.032929,           0.0092372,                   0,             0.88732,             0.85709,             0.91242,             0.44208,            0.037989,           0.0063962,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,            0.031952,           0.0090849,                   0,             0.88513,             0.89112,             0.91482,             0.45487,            0.038133,           0.0062787,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.032031,           0.0089563,                   0,             0.84867,             0.87746,             0.90592,             0.44104,            0.038172,           0.0064299,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,             0.03261,           0.0090524,                   0,             0.88332,             0.87755,             0.91538,             0.44214,            0.038116,            0.006406,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.033263,           0.0091167,                   0,             0.89167,             0.89796,             0.92634,             0.44396,             0.03884,           0.0065294,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.032598,           0.0093129,                   0,             0.88584,             0.89796,             0.90833,             0.44955,            0.037487,           0.0064599,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,             0.03271,           0.0091744,                   0,             0.88885,             0.87042,             0.91963,             0.45353,            0.037349,           0.0065082,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.031932,            0.008805,                   0,             0.89184,             0.89796,             0.91469,             0.44173,            0.037457,           0.0065152,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.031346,           0.0084278,                   0,             0.88429,             0.88435,             0.92203,             0.46154,            0.036803,           0.0063615,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.032331,           0.0090548,                   0,             0.92818,             0.88435,              0.9358,             0.46465,            0.036542,           0.0062517,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.032932,           0.0090777,                   0,             0.84239,             0.91156,             0.91814,               0.435,            0.037607,           0.0063961,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.031421,           0.0088218,                   0,             0.83738,             0.91156,             0.91147,             0.44824,            0.037795,            0.006459,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.032039,           0.0092575,                   0,              0.8993,             0.91156,             0.92057,             0.43365,            0.037348,           0.0062637,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.031653,           0.0086616,                   0,             0.89849,             0.90476,             0.92168,             0.45274,            0.037383,           0.0063514,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,             0.03198,           0.0091768,                   0,             0.90948,             0.89116,             0.93134,             0.45172,            0.037406,           0.0062396,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.030976,            0.008802,                   0,             0.91548,             0.88435,             0.93766,             0.46421,            0.037482,           0.0063527,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.032377,           0.0091856,                   0,             0.89786,             0.89703,             0.92213,             0.47657,            0.036446,           0.0062689,                   0,            0.004936,            0.004936,            0.004936
                 164,             0.03189,           0.0092743,                   0,             0.90165,             0.93878,             0.93461,             0.45354,            0.035945,           0.0063974,                   0,           0.0048893,           0.0048893,           0.0048893
